Date,Open,High,Low,Close,Adj Close,Volume
2018-02-05,90.55999755859375,93.23999786376953,88.0,88.0,82.1425552368164,51031500
2018-02-06,86.88999938964844,91.4800033569336,85.25,91.33000183105469,85.25090789794922,67998600
2018-02-07,90.48999786376953,91.7699966430664,89.19999694824219,89.61000061035156,83.6453857421875,41107600
2018-02-08,89.70999908447266,89.87999725341797,84.76000213623047,85.01000213623047,79.35157775878906,55628700
2018-02-09,86.30000305175781,88.93000030517578,83.83000183105469,88.18000030517578,82.3105697631836,63499100
2018-02-12,88.73999786376953,89.77999877929688,87.93000030517578,89.12999725341797,83.19734191894531,35720300
2018-02-13,88.93000030517578,90.0,87.80000305175781,89.83000183105469,83.85075378417969,26407700
2018-02-14,88.51000213623047,90.98999786376953,88.41000366210938,90.80999755859375,85.16370391845703,34960900
2018-02-15,91.20999908447266,92.72000122070312,90.62000274658203,92.66000366210938,86.89866638183594,27823900
2018-02-16,92.44999694824219,93.5,91.80000305175781,92.0,86.27973175048828,30596900
2018-02-20,91.4800033569336,93.05999755859375,91.01000213623047,92.72000122070312,86.9549331665039,30911700
2018-02-21,92.9800033569336,93.36000061035156,91.48999786376953,91.48999786376953,85.80142211914062,26922500
2018-02-22,92.05000305175781,92.7300033569336,91.36000061035156,91.7300033569336,86.02650451660156,24392800
2018-02-23,93.5999984741211,94.06999969482422,92.36000061035156,94.05999755859375,88.21163177490234,26329200
2018-02-26,94.4000015258789,95.44999694824219,94.25,95.41999816894531,89.48705291748047,30199800
2018-02-27,95.73999786376953,95.83999633789062,94.19999694824219,94.19999694824219,88.34290313720703,25869100
2018-02-28,94.83999633789062,95.70999908447266,93.62999725341797,93.7699966430664,87.93965911865234,31167300
2018-03-01,93.98999786376953,94.56999969482422,91.83999633789062,92.8499984741211,87.07684326171875,37135600
2018-03-02,91.58000183105469,93.1500015258789,90.86000061035156,93.05000305175781,87.2644271850586,32830400
2018-03-05,92.33999633789062,94.2699966430664,92.26000213623047,93.63999938964844,87.81775665283203,23901600
2018-03-06,94.33999633789062,94.48999786376953,92.94000244140625,93.31999969482422,87.51764678955078,22175800
2018-03-07,93.16000366210938,93.94000244140625,92.43000030517578,93.86000061035156,88.02405548095703,26716100
2018-03-08,94.2699966430664,95.0999984741211,93.7699966430664,94.43000030517578,88.55863952636719,25887800
2018-03-09,95.29000091552734,96.54000091552734,95.0,96.54000091552734,90.5374526977539,36937300
2018-03-12,96.5,97.20999908447266,96.04000091552734,96.7699966430664,90.75311279296875,26073700
2018-03-13,97.0,97.23999786376953,93.97000122070312,94.41000366210938,88.53988647460938,35387800
2018-03-14,95.12000274658203,95.41000366210938,93.5,93.8499984741211,88.01468658447266,32132000
2018-03-15,93.52999877929688,94.58000183105469,92.83000183105469,94.18000030517578,88.32416534423828,27611000
2018-03-16,94.68000030517578,95.37999725341797,93.91999816894531,94.5999984741211,88.71804809570312,49081300
2018-03-19,93.73999786376953,93.9000015258789,92.11000061035156,92.88999938964844,87.1143798828125,33344100
2018-03-20,93.05000305175781,93.7699966430664,93.0,93.12999725341797,87.33944702148438,23075200
2018-03-21,92.93000030517578,94.05000305175781,92.20999908447266,92.4800033569336,86.72988891601562,24457100
2018-03-22,91.2699966430664,91.75,89.66000366210938,89.79000091552734,84.20712280273438,38604700
2018-03-23,89.5,90.45999908447266,87.08000183105469,87.18000030517578,81.75940704345703,44068900
2018-03-26,90.61000061035156,94.0,90.4000015258789,93.77999877929688,87.94904327392578,56396800
2018-03-27,94.94000244140625,95.13999938964844,88.51000213623047,89.47000122070312,83.90702056884766,56569000
2018-03-28,89.81999969482422,91.2300033569336,88.87000274658203,89.38999938964844,83.83199310302734,52501100
2018-03-29,90.18000030517578,92.29000091552734,88.4000015258789,91.2699966430664,85.59510040283203,45867500
2018-04-02,90.47000122070312,90.87999725341797,87.51000213623047,88.5199966430664,83.0160903930664,48515400
2018-04-03,89.58000183105469,90.05000305175781,87.88999938964844,89.70999908447266,84.13209533691406,37213800
2018-04-04,87.8499984741211,92.76000213623047,87.7300033569336,92.33000183105469,86.58920288085938,35560000
2018-04-05,92.44000244140625,93.06999969482422,91.4000015258789,92.37999725341797,86.6360855102539,29771900
2018-04-06,91.48999786376953,92.45999908447266,89.4800033569336,90.2300033569336,84.61975860595703,38026000
2018-04-09,91.04000091552734,93.16999816894531,90.62000274658203,90.7699966430664,85.12616729736328,31533900
2018-04-10,92.38999938964844,93.27999877929688,91.63999938964844,92.87999725341797,87.10498809814453,26812000
2018-04-11,92.01000213623047,93.29000091552734,91.4800033569336,91.86000061035156,86.14840698242188,24872100
2018-04-12,92.43000030517578,94.16000366210938,92.43000030517578,93.58000183105469,87.76148986816406,26758900
2018-04-13,94.05000305175781,94.18000030517578,92.44000244140625,93.08000183105469,87.2925796508789,23346100
2018-04-16,94.06999969482422,94.66000366210938,93.41999816894531,94.16999816894531,88.31478881835938,20288100
2018-04-17,95.0,96.54000091552734,94.87999725341797,96.06999969482422,90.09664916992188,26771000
2018-04-18,96.22000122070312,96.72000122070312,95.5199966430664,96.44000244140625,90.44364166259766,21043300
2018-04-19,96.44000244140625,97.06999969482422,95.33999633789062,96.11000061035156,90.1341781616211,23552500
2018-04-20,95.91000366210938,96.11000061035156,94.05000305175781,95.0,89.09317779541016,31154400
2018-04-23,95.73999786376953,96.29000091552734,94.62999725341797,95.3499984741211,89.42144012451172,22331800
2018-04-24,96.23999786376953,96.47000122070312,92.41000366210938,93.12000274658203,87.33006286621094,34524800
2018-04-25,93.30000305175781,93.30000305175781,90.27999877929688,92.30999755859375,86.5704345703125,33729300
2018-04-26,93.55000305175781,95.1500015258789,93.0999984741211,94.26000213623047,88.39920043945312,42529000
2018-04-27,97.5999984741211,97.9000015258789,93.91000366210938,95.81999969482422,89.8621826171875,48272800
2018-04-30,96.33000183105469,96.4000015258789,93.1500015258789,93.5199966430664,87.70520782470703,41523600
2018-05-01,93.20999908447266,95.29000091552734,92.79000091552734,95.0,89.09317779541016,31408900
2018-05-02,94.98999786376953,95.16999816894531,93.19000244140625,93.51000213623047,87.6958236694336,27471000
2018-05-03,92.95999908447266,94.93000030517578,92.44999694824219,94.06999969482422,88.22100830078125,31142500
2018-05-04,93.31999969482422,95.37000274658203,92.91999816894531,95.16000366210938,89.24324035644531,22531300
2018-05-07,95.16999816894531,96.70999908447266,95.0999984741211,96.22000122070312,90.2373275756836,24242000
2018-05-08,95.8499984741211,96.16000366210938,95.05999755859375,95.80999755859375,89.85282897949219,23484600
2018-05-09,96.01000213623047,96.97000122070312,95.05000305175781,96.94000244140625,90.91255187988281,27327400
2018-05-10,97.45999908447266,97.94999694824219,97.05000305175781,97.91000366210938,91.82222747802734,22388100
2018-05-11,97.80000305175781,97.87000274658203,97.04000091552734,97.69999694824219,91.62532043457031,16778300
2018-05-14,97.91999816894531,98.69000244140625,97.30999755859375,98.02999877929688,91.93478393554688,19454100
2018-05-15,97.23999786376953,97.8499984741211,96.33999633789062,97.31999969482422,91.26892852783203,24594000
2018-05-16,97.36000061035156,97.4000015258789,96.62000274658203,97.1500015258789,91.50439453125,17384700
2018-05-17,96.76000213623047,97.54000091552734,95.83000183105469,96.18000030517578,90.59077453613281,17246700
2018-05-18,96.01000213623047,96.93000030517578,96.01000213623047,96.36000061035156,90.76029968261719,17865800
2018-05-21,97.0,98.01000213623047,96.80000305175781,97.5999984741211,91.92825317382812,19422500
2018-05-22,97.68000030517578,98.16999816894531,97.19999694824219,97.5,91.83406066894531,15441200
2018-05-23,96.70999908447266,98.7300033569336,96.31999969482422,98.66000366210938,92.9266357421875,21251200
2018-05-24,98.7300033569336,98.94000244140625,96.80999755859375,98.30999755859375,92.59700012207031,26649300
2018-05-25,98.30000305175781,98.9800033569336,97.86000061035156,98.36000061035156,92.64409637451172,18363900
2018-05-29,97.83999633789062,98.87999725341797,97.2300033569336,98.01000213623047,92.31443786621094,28671000
2018-05-30,98.30999755859375,99.25,97.91000366210938,98.94999694824219,93.1998062133789,22158500
2018-05-31,99.29000091552734,99.98999786376953,98.61000061035156,98.83999633789062,93.09619140625,34140900
2018-06-01,99.27999877929688,100.86000061035156,99.16999816894531,100.79000091552734,94.93286895751953,28655600
2018-06-04,101.26000213623047,101.86000061035156,100.8499984741211,101.66999816894531,95.76174926757812,27281600
2018-06-05,102.0,102.33000183105469,101.52999877929688,102.19000244140625,96.25151062011719,23514400
2018-06-06,102.4800033569336,102.5999984741211,101.9000015258789,102.48999786376953,96.53407287597656,21122900
2018-06-07,102.6500015258789,102.69000244140625,100.37999725341797,100.87999725341797,95.01763916015625,28232200
2018-06-08,101.08999633789062,101.94999694824219,100.54000091552734,101.62999725341797,95.72405242919922,22165100
2018-06-11,101.01000213623047,101.58999633789062,100.66999816894531,101.05000305175781,95.17777252197266,23490900
2018-06-12,101.0999984741211,101.44999694824219,100.75,101.30999755859375,95.42265319824219,18325200
2018-06-13,101.72000122070312,102.01000213623047,100.55999755859375,100.8499984741211,94.98941802978516,29492900
2018-06-14,101.6500015258789,102.02999877929688,101.0,101.41999816894531,95.52625274658203,25691800
2018-06-15,101.51000213623047,101.52999877929688,100.06999969482422,100.12999725341797,94.31122589111328,65738600
2018-06-18,100.01000213623047,101.11000061035156,99.41999816894531,100.86000061035156,94.99880981445312,23586000
2018-06-19,99.6500015258789,101.0,99.5,100.86000061035156,94.99880981445312,28653100
2018-06-20,101.37000274658203,102.5199966430664,101.12000274658203,101.87000274658203,95.95012664794922,26180800
2018-06-21,102.08000183105469,102.45999908447266,100.87999725341797,101.13999938964844,95.26252746582031,23198200
2018-06-22,100.41000366210938,100.7699966430664,99.62999725341797,100.41000366210938,94.57496643066406,38923100
2018-06-25,100.0,100.11000061035156,97.30000305175781,98.38999938964844,92.67233276367188,35433300
2018-06-26,98.81999969482422,100.08000183105469,98.75,99.08000183105469,93.3222427368164,26897200
2018-06-27,99.58000183105469,100.0199966430664,97.4000015258789,97.54000091552734,91.87173461914062,31298400
2018-06-28,97.37999725341797,99.11000061035156,97.26000213623047,98.62999725341797,92.8984146118164,26650700
2018-06-29,98.93000030517578,99.91000366210938,98.33000183105469,98.61000061035156,92.87956237792969,28053200
2018-07-02,98.0999984741211,100.05999755859375,98.0,100.01000213623047,94.19819641113281,19564500
2018-07-03,100.4800033569336,100.62999725341797,98.94000244140625,99.05000305175781,93.29398345947266,14670300
2018-07-05,99.5,99.91999816894531,99.02999877929688,99.76000213623047,93.96273040771484,18977400
2018-07-06,99.88999938964844,101.43000030517578,99.66999816894531,101.16000366210938,95.2813949584961,19234600
2018-07-09,101.6500015258789,102.25,101.25,101.8499984741211,95.9312973022461,18212000
2018-07-10,102.0,102.51000213623047,101.86000061035156,102.12000274658203,96.18558502197266,19293100
2018-07-11,101.1500015258789,102.33999633789062,101.0999984741211,101.9800033569336,96.05371856689453,19644600
2018-07-12,102.7699966430664,104.41000366210938,102.7300033569336,104.19000244140625,98.13529968261719,24335900
2018-07-13,104.37000274658203,105.5999984741211,104.08999633789062,105.43000030517578,99.30323028564453,24635200
2018-07-16,105.4000015258789,105.81999969482422,104.5199966430664,104.91000366210938,98.8134536743164,21786900
2018-07-17,104.61000061035156,106.5,104.31999969482422,105.94999694824219,99.79302978515625,25901700
2018-07-18,105.94000244140625,106.05000305175781,104.72000122070312,105.12000274658203,99.01124572753906,29493900
2018-07-19,104.93000030517578,105.30999755859375,103.88999938964844,104.4000015258789,98.33309936523438,40171600
2018-07-20,108.08000183105469,108.19999694824219,106.08000183105469,106.2699966430664,100.09441375732422,56004000
2018-07-23,106.30000305175781,108.13999938964844,106.12999725341797,107.97000122070312,101.69563293457031,29707000
2018-07-24,108.56999969482422,108.81999969482422,107.26000213623047,107.66000366210938,101.40365600585938,26316600
2018-07-25,107.95999908447266,111.1500015258789,107.5999984741211,110.83000183105469,104.38941192626953,30702100
2018-07-26,110.73999786376953,111.0,109.5,109.62000274658203,103.24972534179688,31372100
2018-07-27,110.18000030517578,110.18000030517578,106.13999938964844,107.68000030517578,101.42247009277344,37005300
2018-07-30,107.19000244140625,107.52999877929688,104.76000213623047,105.37000274658203,99.24671936035156,34668300
2018-07-31,106.48999786376953,106.72000122070312,105.37999725341797,106.08000183105469,99.91545104980469,27655200
2018-08-01,106.02999877929688,106.44999694824219,105.41999816894531,106.27999877929688,100.10382843017578,23628700
2018-08-02,105.4000015258789,108.08999633789062,104.83999633789062,107.56999969482422,101.31886291503906,26104300
2018-08-03,107.80000305175781,108.05000305175781,106.81999969482422,108.04000091552734,101.76156616210938,18659600
2018-08-06,108.12000274658203,108.41999816894531,107.55999755859375,108.12999725341797,101.84632110595703,20265900
2018-08-07,108.55999755859375,109.0999984741211,108.16999816894531,108.87999725341797,102.55274200439453,16080200
2018-08-08,109.33000183105469,109.75,108.76000213623047,109.48999786376953,103.1272964477539,15487500
2018-08-09,109.70999908447266,110.16000366210938,109.5999984741211,109.66999816894531,103.29684448242188,13677200
2018-08-10,109.41999816894531,109.69000244140625,108.37999725341797,109.0,102.66577911376953,18183700
2018-08-13,109.23999786376953,109.58000183105469,108.0999984741211,108.20999908447266,101.92166900634766,18472500
2018-08-14,108.55999755859375,109.75,108.04000091552734,109.55999755859375,103.1932373046875,16788300
2018-08-15,108.48999786376953,108.98999786376953,106.81999969482422,107.66000366210938,101.79387664794922,29982800
2018-08-16,108.30000305175781,108.86000061035156,107.30000305175781,107.63999938964844,101.77496337890625,21384300
2018-08-17,107.36000061035156,107.9000015258789,106.69000244140625,107.58000183105469,101.71821594238281,18061500
2018-08-20,107.51000213623047,107.9000015258789,106.4800033569336,106.87000274658203,101.04692840576172,17914200
2018-08-21,106.91999816894531,107.3499984741211,105.8499984741211,105.9800033569336,100.20541381835938,22881900
2018-08-22,105.8499984741211,107.33999633789062,105.77999877929688,107.05999755859375,101.22654724121094,18000600
2018-08-23,107.1500015258789,108.18000030517578,106.87000274658203,107.55999755859375,101.6993179321289,18167700
2018-08-24,107.66999816894531,108.55999755859375,107.55999755859375,108.4000015258789,102.4935531616211,17234000
2018-08-27,109.2699966430664,109.63999938964844,108.51000213623047,109.5999984741211,103.628173828125,19662300
2018-08-28,109.94000244140625,110.5,109.79000091552734,110.26000213623047,104.25221252441406,19151500
2018-08-29,110.44999694824219,112.02999877929688,110.2699966430664,112.0199966430664,105.91632080078125,20818000
2018-08-30,111.66999816894531,112.61000061035156,111.44000244140625,111.94999694824219,105.85012817382812,22798700
2018-08-31,111.69000244140625,112.77999877929688,111.5199966430664,112.33000183105469,106.20941162109375,23222700
2018-09-04,110.8499984741211,111.95999908447266,110.22000122070312,111.70999908447266,105.6231918334961,22634600
2018-09-05,111.01000213623047,111.41999816894531,108.0999984741211,108.48999786376953,102.57865142822266,32872400
2018-09-06,108.25,108.98999786376953,107.51000213623047,108.73999786376953,102.81502532958984,23477600
2018-09-07,108.2300033569336,108.72000122070312,107.2300033569336,108.20999908447266,102.31390380859375,22498600
2018-09-10,108.83999633789062,109.63999938964844,108.36000061035156,109.37999725341797,103.4201431274414,20727900
2018-09-11,108.9000015258789,111.58999633789062,108.88999938964844,111.23999786376953,105.17881774902344,24301800
2018-09-12,111.43000030517578,111.8499984741211,110.51000213623047,111.70999908447266,105.6231918334961,18891100
2018-09-13,112.12000274658203,113.7300033569336,112.12000274658203,112.91000366210938,106.7578125,26055600
2018-09-14,113.36000061035156,113.7300033569336,112.44000244140625,113.37000274658203,107.1927719116211,19122300
2018-09-17,113.69000244140625,113.69999694824219,111.86000061035156,112.13999938964844,106.0297622680664,20736500
2018-09-18,112.19000244140625,113.69999694824219,111.72000122070312,113.20999908447266,107.04145050048828,22170900
2018-09-19,113.05000305175781,113.31999969482422,111.04000091552734,111.69999694824219,105.6137466430664,21728400
2018-09-20,112.27999877929688,113.80000305175781,111.93000030517578,113.56999969482422,107.38186645507812,23714500
2018-09-21,114.0,115.29000091552734,113.51000213623047,114.26000213623047,108.03426361083984,71229700
2018-09-24,113.02999877929688,114.9000015258789,112.22000122070312,114.66999816894531,108.42192077636719,27334500
2018-09-25,114.80000305175781,115.0999984741211,113.75,114.44999694824219,108.21389770507812,22668000
2018-09-26,114.47000122070312,115.05999755859375,113.73999786376953,113.9800033569336,107.7695083618164,19352000
2018-09-27,114.77999877929688,114.91000366210938,114.19999694824219,114.41000366210938,108.17610168457031,19091300
2018-09-28,114.19000244140625,114.56999969482422,113.68000030517578,114.37000274658203,108.13825988769531,21647800
2018-10-01,114.75,115.68000030517578,114.7300033569336,115.61000061035156,109.31068420410156,18883100
2018-10-02,115.30000305175781,115.83999633789062,114.44000244140625,115.1500015258789,108.87577056884766,20787200
2018-10-03,115.41999816894531,116.18000030517578,114.93000030517578,115.16999816894531,108.89468383789062,16648000
2018-10-04,114.61000061035156,114.76000213623047,111.62999725341797,112.79000091552734,106.64436340332031,34821700
2018-10-05,112.62999725341797,113.16999816894531,110.63999938964844,112.12999725341797,106.02030181884766,29068900
2018-10-08,111.66000366210938,112.02999877929688,109.33999633789062,110.8499984741211,104.81004333496094,29640600
2018-10-09,111.13999938964844,113.08000183105469,110.80000305175781,112.26000213623047,106.14322662353516,26198600
2018-10-10,111.23999786376953,111.5,105.79000091552734,106.16000366210938,100.37560272216797,61376300
2018-10-11,105.3499984741211,108.93000030517578,104.19999694824219,105.91000366210938,100.13922882080078,63904300
2018-10-12,109.01000213623047,111.23999786376953,107.12000274658203,109.56999969482422,103.59979248046875,47742100
2018-10-15,108.91000366210938,109.4800033569336,106.94999694824219,107.5999984741211,101.73714447021484,32068100
2018-10-16,109.54000091552734,111.41000366210938,108.94999694824219,111.0,104.95191192626953,31610200
2018-10-17,111.68000030517578,111.80999755859375,109.55000305175781,110.70999908447266,104.67768096923828,26548200
2018-10-18,110.0999984741211,110.52999877929688,107.83000183105469,108.5,102.5881118774414,32506200
2018-10-19,108.93000030517578,110.86000061035156,108.20999908447266,108.66000366210938,102.7394027709961,32785500
2018-10-22,109.31999969482422,110.54000091552734,108.23999786376953,109.62999725341797,103.65653991699219,26545600
2018-10-23,107.7699966430664,108.97000122070312,105.11000061035156,108.0999984741211,102.20988464355469,43770400
2018-10-24,108.41000366210938,108.48999786376953,101.58999633789062,102.31999969482422,96.74482727050781,63897800
2018-10-25,106.55000305175781,109.2699966430664,106.1500015258789,108.30000305175781,102.39900207519531,61646800
2018-10-26,105.69000244140625,108.75,104.76000213623047,106.95999908447266,101.13199615478516,55523100
2018-10-29,108.11000061035156,108.69999694824219,101.62999725341797,103.8499984741211,98.19145202636719,55162000
2018-10-30,103.66000366210938,104.37999725341797,100.11000061035156,103.7300033569336,98.07801818847656,65350900
2018-10-31,105.44000244140625,108.13999938964844,105.38999938964844,106.80999755859375,100.99016571044922,51062400
2018-11-01,107.05000305175781,107.31999969482422,105.52999877929688,105.91999816894531,100.14868927001953,33384200
2018-11-02,106.4800033569336,107.31999969482422,104.9800033569336,106.16000366210938,100.37560272216797,37680200
2018-11-05,106.37000274658203,107.73999786376953,105.9000015258789,107.51000213623047,101.65204620361328,27922100
2018-11-06,107.37999725341797,108.83999633789062,106.27999877929688,107.72000122070312,101.85061645507812,24340200
2018-11-07,109.44000244140625,112.23999786376953,109.4000015258789,111.95999908447266,105.85958862304688,37901700
2018-11-08,111.80000305175781,112.20999908447266,110.91000366210938,111.75,105.6610336303711,25644100
2018-11-09,110.8499984741211,111.44999694824219,108.76000213623047,109.56999969482422,103.59979248046875,32039200
2018-11-12,109.41999816894531,109.95999908447266,106.0999984741211,106.87000274658203,101.04692840576172,33621800
2018-11-13,107.55000305175781,108.73999786376953,106.63999938964844,106.94000244140625,101.11311340332031,35374600
2018-11-14,108.0999984741211,108.26000213623047,104.47000122070312,104.97000122070312,99.67921447753906,39495100
2018-11-15,104.98999786376953,107.80000305175781,103.91000366210938,107.27999877929688,101.87277221679688,38505200
2018-11-16,107.08000183105469,108.87999725341797,106.80000305175781,108.29000091552734,102.83186340332031,33502100
2018-11-19,108.2699966430664,108.55999755859375,103.55000305175781,104.62000274658203,99.34686279296875,44773900
2018-11-20,101.80000305175781,102.97000122070312,99.3499984741211,101.70999908447266,96.58353424072266,64052500
2018-11-21,103.5999984741211,104.43000030517578,102.23999786376953,103.11000061035156,97.91297149658203,28130600
2018-11-23,102.16999816894531,103.80999755859375,102.0,103.06999969482422,97.87496948242188,13823100
2018-11-26,104.79000091552734,106.62999725341797,104.58000183105469,106.47000122070312,101.10362243652344,32336200
2018-11-27,106.2699966430664,107.33000183105469,105.36000061035156,107.13999938964844,101.73983001708984,29124500
2018-11-28,107.88999938964844,111.33000183105469,107.86000061035156,111.12000274658203,105.51923370361328,46788500
2018-11-29,110.33000183105469,111.12000274658203,109.02999877929688,110.19000244140625,104.63610076904297,28123200
2018-11-30,110.69999694824219,110.97000122070312,109.36000061035156,110.88999938964844,105.30084991455078,33665600
2018-12-03,113.0,113.41999816894531,110.7300033569336,112.08999633789062,106.44033813476562,34732800
2018-12-04,111.94000244140625,112.63999938964844,108.20999908447266,108.5199966430664,103.05027770996094,45197000
2018-12-06,105.81999969482422,109.23999786376953,105.0,109.19000244140625,103.6865005493164,49107400
2018-12-07,108.37999725341797,109.44999694824219,104.30000305175781,104.81999969482422,99.53679656982422,45044900
2018-12-10,104.80000305175781,107.9800033569336,103.88999938964844,107.58999633789062,102.16714477539062,40801500
2018-12-11,109.80000305175781,110.94999694824219,107.44000244140625,108.58999633789062,103.11673736572266,42381900
2018-12-12,110.88999938964844,111.2699966430664,109.04000091552734,109.08000183105469,103.58206939697266,36183000
2018-12-13,109.58000183105469,110.87000274658203,108.62999725341797,109.44999694824219,103.93340301513672,31333400
2018-12-14,108.25,109.26000213623047,105.5,106.02999877929688,100.685791015625,47043100
2018-12-17,105.41000366210938,105.80000305175781,101.70999908447266,102.88999938964844,97.70404815673828,56957300
2018-12-18,103.75,104.51000213623047,102.5199966430664,103.97000122070312,98.7296142578125,49319200
2018-12-19,103.6500015258789,106.87999725341797,101.3499984741211,103.69000244140625,98.46372985839844,68198200
2018-12-20,103.05000305175781,104.30999755859375,98.77999877929688,101.51000213623047,96.39360809326172,70334200
2018-12-21,101.62999725341797,103.0,97.45999908447266,98.2300033569336,93.2789535522461,111242100
2018-12-24,97.68000030517578,97.97000122070312,93.9800033569336,94.12999725341797,89.38558197021484,43935200
2018-12-26,95.13999938964844,100.69000244140625,93.95999908447266,100.55999755859375,95.49150085449219,51634800
2018-12-27,99.30000305175781,101.19000244140625,96.4000015258789,101.18000030517578,96.08021545410156,49498500
2018-12-28,102.08999633789062,102.41000366210938,99.5199966430664,100.38999938964844,95.33006286621094,38196300
2018-12-31,101.29000091552734,102.4000015258789,100.44000244140625,101.56999969482422,96.45056915283203,33173800
2019-01-02,99.55000305175781,101.75,98.94000244140625,101.12000274658203,96.02326202392578,35329300
2019-01-03,100.0999984741211,100.19000244140625,97.19999694824219,97.4000015258789,92.49076080322266,42579100
2019-01-04,99.72000122070312,102.51000213623047,98.93000030517578,101.93000030517578,96.79244232177734,44060600
2019-01-07,101.63999938964844,103.2699966430664,100.9800033569336,102.05999755859375,96.91590118408203,35656100
2019-01-08,103.04000091552734,103.97000122070312,101.70999908447266,102.80000305175781,97.61859130859375,31514400
2019-01-09,103.86000061035156,104.87999725341797,103.23999786376953,104.2699966430664,99.01449584960938,32280800
2019-01-10,103.22000122070312,103.75,102.37999725341797,103.5999984741211,98.37826538085938,30067600
2019-01-11,103.19000244140625,103.44000244140625,101.63999938964844,102.80000305175781,97.61859130859375,28314200
2019-01-14,101.9000015258789,102.87000274658203,101.26000213623047,102.05000305175781,96.90641021728516,28437100
2019-01-15,102.51000213623047,105.05000305175781,101.87999725341797,105.01000213623047,99.71721649169922,31587600
2019-01-16,105.26000213623047,106.26000213623047,104.95999908447266,105.37999725341797,100.06855010986328,29853900
2019-01-17,105.0,106.62999725341797,104.76000213623047,106.12000274658203,100.77124786376953,28393000
2019-01-18,107.45999908447266,107.9000015258789,105.91000366210938,107.70999908447266,102.28112030029297,37427600
2019-01-22,106.75,107.0999984741211,104.86000061035156,105.68000030517578,100.3534164428711,32371300
2019-01-23,106.12000274658203,107.04000091552734,105.33999633789062,106.70999908447266,101.33151245117188,25874300
2019-01-24,106.86000061035156,107.0,105.33999633789062,106.19999694824219,100.84721374511719,23164800
2019-01-25,107.23999786376953,107.87999725341797,106.19999694824219,107.16999816894531,101.76832580566406,31225600
2019-01-28,106.26000213623047,106.4800033569336,104.66000366210938,105.08000183105469,99.78368377685547,29476700
2019-01-29,104.87999725341797,104.97000122070312,102.16999816894531,102.94000244140625,97.75153350830078,31490500
2019-01-30,104.62000274658203,106.37999725341797,104.33000183105469,106.37999725341797,101.01814270019531,49471900
2019-01-31,103.80000305175781,105.22000122070312,103.18000030517578,104.43000030517578,99.16644287109375,55636400
2019-02-01,103.77999877929688,104.0999984741211,102.3499984741211,102.77999877929688,97.59961700439453,35535700
2019-02-04,102.87000274658203,105.80000305175781,102.7699966430664,105.73999786376953,100.410400390625,31315100
2019-02-05,106.05999755859375,107.2699966430664,105.95999908447266,107.22000122070312,101.8158187866211,27325400
2019-02-06,107.0,107.0,105.52999877929688,106.02999877929688,100.685791015625,20609800
2019-02-07,105.19000244140625,105.58999633789062,104.29000091552734,105.2699966430664,99.96409606933594,29760700
2019-02-08,104.38999938964844,105.77999877929688,104.26000213623047,105.66999816894531,100.34394836425781,21461100
2019-02-11,106.19999694824219,106.58000183105469,104.97000122070312,105.25,99.94510650634766,18914100
